date,feels_like,heat_index,hour,precipitation,sunrise,sunset,temperature,weather_description
2018-04-15,44,48,400,0.0,07:04 AM,07:59 PM,48,Clear
2018-04-15,43,46,500,0.0,07:04 AM,07:59 PM,46,Clear
2018-04-15,41,45,600,0.0,07:04 AM,07:59 PM,45,Clear
2018-04-15,43,47,700,0.0,07:04 AM,07:59 PM,47,Clear
2018-04-15,46,50,800,0.0,07:04 AM,07:59 PM,50,Sunny
2018-04-15,48,52,900,0.0,07:04 AM,07:59 PM,52,Sunny
2018-04-15,54,57,1000,0.0,07:04 AM,07:59 PM,57,Sunny
2018-04-15,60,61,1100,0.0,07:04 AM,07:59 PM,61,Sunny
2018-04-15,65,65,1200,0.0,07:04 AM,07:59 PM,65,Sunny
2018-04-15,67,68,1300,0.0,07:04 AM,07:59 PM,67,Sunny
2018-04-15,69,71,1400,0.0,07:04 AM,07:59 PM,69,Sunny
2018-04-15,72,73,1500,0.0,07:04 AM,07:59 PM,70,Sunny
2018-04-15,70,71,1600,0.0,07:04 AM,07:59 PM,69,Sunny
2018-04-15,68,69,1700,0.0,07:04 AM,07:59 PM,67,Sunny
2018-04-15,67,67,1800,0.0,07:04 AM,07:59 PM,66,Sunny
2018-04-15,63,63,1900,0.0,07:04 AM,07:59 PM,62,Sunny
2018-04-15,58,59,2000,0.0,07:04 AM,07:59 PM,59,Clear
2018-04-15,54,56,2100,0.0,07:04 AM,07:59 PM,56,Clear
2018-04-15,53,55,2200,0.0,07:04 AM,07:59 PM,55,Clear
2018-04-15,53,54,2300,0.0,07:04 AM,07:59 PM,54,Clear
2018-04-16,52,54,0,0.0,07:03 AM,07:59 PM,54,Clear
2018-04-16,51,53,100,0.0,07:03 AM,07:59 PM,53,Clear
2018-04-16,51,53,200,0.0,07:03 AM,07:59 PM,52,Clear
2018-04-16,50,52,300,0.0,07:03 AM,07:59 PM,51,Clear
2018-04-16,50,52,400,0.0,07:03 AM,07:59 PM,50,Clear
2018-04-16,50,51,500,0.0,07:03 AM,07:59 PM,49,Clear
2018-04-16,50,51,600,0.0,07:03 AM,07:59 PM,49,Clear
2018-04-16,54,55,700,0.0,07:03 AM,07:59 PM,53,Clear
2018-04-16,59,59,800,0.0,07:03 AM,07:59 PM,58,Sunny
2018-04-16,63,63,900,0.0,07:03 AM,07:59 PM,63,Sunny
2018-04-16,67,68,1000,0.0,07:03 AM,07:59 PM,67,Sunny
2018-04-16,71,73,1100,0.0,07:03 AM,07:59 PM,71,Sunny
2018-04-16,77,77,1200,0.0,07:03 AM,07:59 PM,75,Sunny
2018-04-16,78,78,1300,0.0,07:03 AM,07:59 PM,76,Sunny
2018-04-16,78,78,1400,0.0,07:03 AM,07:59 PM,77,Sunny
2018-04-16,79,79,1500,0.0,07:03 AM,07:59 PM,78,Sunny
2018-04-16,78,78,1600,0.0,07:03 AM,07:59 PM,77,Sunny
2018-04-16,77,77,1700,0.0,07:03 AM,07:59 PM,75,Sunny
2018-04-16,77,77,1800,0.0,07:03 AM,07:59 PM,73,Sunny
2018-04-16,70,73,1900,0.0,07:03 AM,07:59 PM,70,Sunny
2018-04-16,67,68,2000,0.0,07:03 AM,07:59 PM,67,Clear
2018-04-16,64,64,2100,0.0,07:03 AM,07:59 PM,64,Clear
2018-04-16,63,63,2200,0.0,07:03 AM,07:59 PM,63,Clear
2018-04-16,61,61,2300,0.0,07:03 AM,07:59 PM,61,Clear
2018-04-17,60,60,0,0.0,07:02 AM,08:00 PM,60,Clear
2018-04-17,58,59,100,0.0,07:02 AM,08:00 PM,59,Clear
2018-04-17,57,59,200,0.0,07:02 AM,08:00 PM,59,Clear
2018-04-17,56,59,300,0.0,07:02 AM,08:00 PM,59,Clear
2018-04-17,55,58,400,0.0,07:02 AM,08:00 PM,58,Clear
2018-04-17,55,57,500,0.0,07:02 AM,08:00 PM,57,Clear
2018-04-17,54,56,600,0.0,07:02 AM,08:00 PM,56,Clear
2018-04-17,59,60,700,0.0,07:02 AM,08:00 PM,60,Clear
2018-04-17,63,64,800,0.0,07:02 AM,08:00 PM,64,Sunny
2018-04-17,68,68,900,0.0,07:02 AM,08:00 PM,68,Sunny
2018-04-17,72,72,1000,0.0,07:02 AM,08:00 PM,72,Sunny
2018-04-17,76,76,1100,0.0,07:02 AM,08:00 PM,75,Sunny
2018-04-17,80,80,1200,0.0,07:02 AM,08:00 PM,79,Sunny
2018-04-17,81,81,1300,0.0,07:02 AM,08:00 PM,80,Sunny
2018-04-17,82,82,1400,0.0,07:02 AM,08:00 PM,80,Sunny
2018-04-17,83,83,1500,0.0,07:02 AM,08:00 PM,81,Sunny
2018-04-17,82,82,1600,0.0,07:02 AM,08:00 PM,80,Sunny
2018-04-17,80,80,1700,0.0,07:02 AM,08:00 PM,78,Sunny
2018-04-17,79,79,1800,0.0,07:02 AM,08:00 PM,76,Sunny
2018-04-17,75,75,1900,0.0,07:02 AM,08:00 PM,73,Sunny
2018-04-17,70,71,2000,0.0,07:02 AM,08:00 PM,70,Clear
2018-04-17,67,67,2100,0.0,07:02 AM,08:00 PM,67,Clear
2018-04-17,66,66,2200,0.0,07:02 AM,08:00 PM,66,Clear
2018-04-17,65,65,2300,0.0,07:02 AM,08:00 PM,65,Partly cloudy
2018-04-18,64,64,0,0.0,07:01 AM,08:00 PM,64,Partly cloudy
2018-04-18,64,64,100,0.0,07:01 AM,08:00 PM,64,Partly cloudy
2018-04-18,63,63,200,0.0,07:01 AM,08:00 PM,63,Partly cloudy
2018-04-18,63,63,300,0.0,07:01 AM,08:00 PM,63,Partly cloudy
2018-04-18,63,63,400,0.0,07:01 AM,08:00 PM,63,Partly cloudy
2018-04-18,63,63,500,0.0,07:01 AM,08:00 PM,63,Fog
2018-04-18,64,64,600,0.0,07:01 AM,08:00 PM,63,Fog
2018-04-18,65,65,700,0.0,07:01 AM,08:00 PM,65,Fog
2018-04-18,67,67,800,0.0,07:01 AM,08:00 PM,66,Cloudy
2018-04-18,68,68,900,0.0,07:01 AM,08:00 PM,68,Cloudy
2018-04-18,71,72,1000,0.0,07:01 AM,08:00 PM,71,Cloudy
2018-04-18,75,75,1100,0.0,07:01 AM,08:00 PM,74,Sunny
2018-04-18,78,78,1200,0.0,07:01 AM,08:00 PM,76,Sunny
2018-04-18,79,79,1300,0.0,07:01 AM,08:00 PM,77,Sunny
2018-04-18,79,79,1400,0.0,07:01 AM,08:00 PM,78,Sunny
2018-04-18,79,79,1500,0.0,07:01 AM,08:00 PM,79,Sunny
2018-04-18,78,78,1600,0.0,07:01 AM,08:00 PM,77,Sunny
2018-04-18,77,77,1700,0.0,07:01 AM,08:00 PM,75,Cloudy
2018-04-18,76,76,1800,0.0,07:01 AM,08:00 PM,73,Cloudy
2018-04-18,70,73,1900,0.0,07:01 AM,08:00 PM,70,Cloudy
2018-04-18,68,69,2000,0.0,07:01 AM,08:00 PM,68,Partly cloudy
2018-04-18,65,65,2100,0.0,07:01 AM,08:00 PM,65,Partly cloudy
2018-04-18,64,64,2200,0.0,07:01 AM,08:00 PM,64,Partly cloudy
2018-04-18,63,63,2300,0.0,07:01 AM,08:00 PM,63,Clear
2018-04-19,61,61,0,0.0,06:59 AM,08:01 PM,61,Clear
2018-04-19,60,60,100,0.0,06:59 AM,08:01 PM,60,Clear
2018-04-19,58,59,200,0.0,06:59 AM,08:01 PM,59,Clear
2018-04-19,56,58,300,0.0,06:59 AM,08:01 PM,58,Clear
2018-04-19,55,57,400,0.0,06:59 AM,08:01 PM,57,Clear
2018-04-19,53,56,500,0.0,06:59 AM,08:01 PM,56,Clear
2018-04-19,52,55,600,0.0,06:59 AM,08:01 PM,55,Clear
2018-04-19,55,57,700,0.0,06:59 AM,08:01 PM,57,Clear
2018-04-19,59,60,800,0.0,06:59 AM,08:01 PM,60,Sunny
2018-04-19,62,62,900,0.0,06:59 AM,08:01 PM,62,Sunny
2018-04-19,65,66,1000,0.0,06:59 AM,08:01 PM,65,Sunny
2018-04-19,68,70,1100,0.0,06:59 AM,08:01 PM,68,Partly cloudy
2018-04-19,72,75,1200,0.0,06:59 AM,08:01 PM,72,Partly cloudy
2018-04-19,75,75,1300,0.0,06:59 AM,08:01 PM,72,Partly cloudy
2018-04-19,75,75,1400,0.0,06:59 AM,08:01 PM,72,Sunny
2018-04-19,75,75,1500,0.0,06:59 AM,08:01 PM,73,Sunny
2018-04-19,71,72,1600,0.0,06:59 AM,08:01 PM,71,Sunny
2018-04-19,69,70,1700,0.0,06:59 AM,08:01 PM,69,Sunny
2018-04-19,67,67,1800,0.0,06:59 AM,08:01 PM,67,Sunny
2018-04-19,63,64,1900,0.0,06:59 AM,08:01 PM,64,Sunny
2018-04-19,60,61,2000,0.0,06:59 AM,08:01 PM,61,Clear
2018-04-19,56,58,2100,0.0,06:59 AM,08:01 PM,58,Clear
2018-04-19,56,58,2200,0.0,06:59 AM,08:01 PM,58,Clear
2018-04-19,56,57,2300,0.0,06:59 AM,08:01 PM,57,Partly cloudy
2018-04-20,56,57,0,0.0,06:58 AM,08:02 PM,57,Partly cloudy
2018-04-20,55,56,100,0.0,06:58 AM,08:02 PM,56,Partly cloudy
2018-04-20,54,56,200,0.0,06:58 AM,08:02 PM,56,Partly cloudy
2018-04-20,53,55,300,0.0,06:58 AM,08:02 PM,55,Partly cloudy
2018-04-20,53,55,400,0.0,06:58 AM,08:02 PM,55,Partly cloudy
2018-04-20,52,54,500,0.0,06:58 AM,08:02 PM,54,Partly cloudy
2018-04-20,52,54,600,0.0,06:58 AM,08:02 PM,54,Partly cloudy
2018-04-20,55,56,700,0.0,06:58 AM,08:02 PM,56,Partly cloudy
2018-04-20,57,58,800,0.0,06:58 AM,08:02 PM,58,Partly cloudy
2018-04-20,59,59,900,0.0,06:58 AM,08:02 PM,59,Partly cloudy
2018-04-20,61,61,1000,0.0,06:58 AM,08:02 PM,61,Partly cloudy
2018-04-20,63,63,1100,0.0,06:58 AM,08:02 PM,63,Sunny
2018-04-20,65,65,1200,0.0,06:58 AM,08:02 PM,65,Sunny
2018-04-20,65,65,1300,0.0,06:58 AM,08:02 PM,65,Sunny
2018-04-20,66,66,1400,0.0,06:58 AM,08:02 PM,66,Sunny
2018-04-20,67,67,1500,0.0,06:58 AM,08:02 PM,67,Sunny
2018-04-20,66,66,1600,0.0,06:58 AM,08:02 PM,66,Sunny
2018-04-20,64,64,1700,0.0,06:58 AM,08:02 PM,64,Partly cloudy
2018-04-20,63,63,1800,0.0,06:58 AM,08:02 PM,63,Partly cloudy
2018-04-20,61,61,1900,0.0,06:58 AM,08:02 PM,61,Partly cloudy
2018-04-20,58,60,2000,0.0,06:58 AM,08:02 PM,60,Partly cloudy
2018-04-20,56,58,2100,0.0,06:58 AM,08:02 PM,58,Partly cloudy
2018-04-20,55,58,2200,0.0,06:58 AM,08:02 PM,58,Partly cloudy
2018-04-20,55,58,2300,0.0,06:58 AM,08:02 PM,58,Overcast
2018-04-21,54,57,0,0.0,06:57 AM,08:02 PM,57,Overcast
2018-04-21,56,58,100,0.0,06:57 AM,08:02 PM,58,Overcast
2018-04-21,58,59,200,0.0,06:57 AM,08:02 PM,59,Cloudy
2018-04-21,60,60,300,0.0,06:57 AM,08:02 PM,60,Cloudy
2018-04-21,60,60,400,0.0,06:57 AM,08:02 PM,60,Cloudy
2018-04-21,59,59,500,0.0,06:57 AM,08:02 PM,59,Overcast
2018-04-21,59,59,600,0.0,06:57 AM,08:02 PM,59,Overcast
2018-04-21,59,59,700,0.0,06:57 AM,08:02 PM,59,Overcast
2018-04-21,59,59,800,0.1,06:57 AM,08:02 PM,59,Light drizzle
2018-04-21,59,59,900,0.1,06:57 AM,08:02 PM,59,Light drizzle
2018-04-21,61,61,1000,0.1,06:57 AM,08:02 PM,61,Light drizzle
2018-04-21,63,63,1100,0.0,06:57 AM,08:02 PM,63,Overcast
2018-04-21,65,65,1200,0.0,06:57 AM,08:02 PM,65,Overcast
2018-04-21,66,66,1300,0.0,06:57 AM,08:02 PM,66,Overcast
2018-04-21,67,67,1400,0.0,06:57 AM,08:02 PM,67,Overcast
2018-04-21,68,68,1500,0.0,06:57 AM,08:02 PM,68,Overcast
2018-04-21,69,71,1600,0.0,06:57 AM,08:02 PM,69,Overcast
2018-04-21,71,74,1700,0.0,06:57 AM,08:02 PM,70,Sunny
2018-04-21,73,77,1800,0.0,06:57 AM,08:02 PM,71,Sunny
2018-04-21,70,72,1900,0.0,06:57 AM,08:02 PM,68,Sunny
2018-04-21,67,68,2000,0.0,06:57 AM,08:02 PM,66,Mist
2018-04-21,64,64,2100,0.0,06:57 AM,08:02 PM,64,Mist
2018-04-21,61,62,2200,0.0,06:57 AM,08:02 PM,62,Mist
2018-04-21,58,60,2300,0.0,06:57 AM,08:02 PM,60,Clear
2018-04-22,55,58,0,0.0,06:56 AM,08:03 PM,58,Clear
2018-04-22,53,56,100,0.0,06:56 AM,08:03 PM,56,Clear
2018-04-22,50,54,200,0.0,06:56 AM,08:03 PM,54,Clear
2018-04-22,48,52,300,0.0,06:56 AM,08:03 PM,52,Clear
2018-04-22,48,51,400,0.0,06:56 AM,08:03 PM,51,Clear
2018-04-22,47,50,500,0.0,06:56 AM,08:03 PM,50,Clear
2018-04-22,47,50,600,0.0,06:56 AM,08:03 PM,50,Clear
2018-04-22,50,53,700,0.0,06:56 AM,08:03 PM,52,Clear
2018-04-22,52,55,800,0.0,06:56 AM,08:03 PM,55,Sunny
2018-04-22,55,58,900,0.0,06:56 AM,08:03 PM,58,Sunny
2018-04-22,59,61,1000,0.0,06:56 AM,08:03 PM,61,Sunny
2018-04-22,63,64,1100,0.0,06:56 AM,08:03 PM,64,Sunny
2018-04-22,67,67,1200,0.0,06:56 AM,08:03 PM,67,Sunny
2018-04-22,69,70,1300,0.0,06:56 AM,08:03 PM,69,Sunny
2018-04-22,73,73,1400,0.0,06:56 AM,08:03 PM,72,Sunny
2018-04-22,76,76,1500,0.0,06:56 AM,08:03 PM,74,Sunny
2018-04-22,76,76,1600,0.0,06:56 AM,08:03 PM,73,Sunny
2018-04-22,71,76,1700,0.0,06:56 AM,08:03 PM,71,Sunny
2018-04-22,70,76,1800,0.0,06:56 AM,08:03 PM,70,Sunny
2018-04-22,67,71,1900,0.0,06:56 AM,08:03 PM,67,Sunny
2018-04-22,64,65,2000,0.0,06:56 AM,08:03 PM,64,Clear
2018-04-22,60,60,2100,0.0,06:56 AM,08:03 PM,60,Clear
2018-04-22,60,60,2200,0.0,06:56 AM,08:03 PM,59,Clear
2018-04-22,59,59,2300,0.0,06:56 AM,08:03 PM,57,Clear
2018-04-23,59,58,0,0.0,06:55 AM,08:04 PM,56,Clear
2018-04-23,58,58,100,0.0,06:55 AM,08:04 PM,55,Clear
2018-04-23,57,57,200,0.0,06:55 AM,08:04 PM,54,Clear
2018-04-23,56,56,300,0.0,06:55 AM,08:04 PM,53,Clear
2018-04-23,56,56,400,0.0,06:55 AM,08:04 PM,54,Clear
2018-04-23,55,55,500,0.0,06:55 AM,08:04 PM,54,Clear
2018-04-23,54,55,600,0.0,06:55 AM,08:04 PM,54,Clear
2018-04-23,59,59,700,0.0,06:55 AM,08:04 PM,58,Clear
2018-04-23,63,63,800,0.0,06:55 AM,08:04 PM,63,Sunny
2018-04-23,67,67,900,0.0,06:55 AM,08:04 PM,67,Sunny
2018-04-23,70,70,1000,0.0,06:55 AM,08:04 PM,70,Sunny
2018-04-23,74,74,1100,0.0,06:55 AM,08:04 PM,73,Sunny
2018-04-23,77,77,1200,0.0,06:55 AM,08:04 PM,76,Sunny
2018-04-23,78,78,1300,0.0,06:55 AM,08:04 PM,77,Sunny
2018-04-23,79,79,1400,0.0,06:55 AM,08:04 PM,79,Sunny
2018-04-23,79,79,1500,0.0,06:55 AM,08:04 PM,80,Sunny
2018-04-23,79,79,1600,0.0,06:55 AM,08:04 PM,79,Sunny
2018-04-23,79,79,1700,0.0,06:55 AM,08:04 PM,78,Sunny
2018-04-23,79,79,1800,0.0,06:55 AM,08:04 PM,76,Sunny
2018-04-23,74,74,1900,0.0,06:55 AM,08:04 PM,73,Sunny
2018-04-23,70,70,2000,0.0,06:55 AM,08:04 PM,69,Clear
2018-04-23,66,66,2100,0.0,06:55 AM,08:04 PM,65,Clear
2018-04-23,65,65,2200,0.0,06:55 AM,08:04 PM,65,Clear
2018-04-23,65,65,2300,0.0,06:55 AM,08:04 PM,64,Clear
2018-04-24,64,64,0,0.0,06:54 AM,08:04 PM,63,Clear
2018-04-24,63,63,100,0.0,06:54 AM,08:04 PM,62,Clear
2018-04-24,62,62,200,0.0,06:54 AM,08:04 PM,61,Clear
2018-04-24,62,62,300,0.0,06:54 AM,08:04 PM,60,Clear
2018-04-24,61,61,400,0.0,06:54 AM,08:04 PM,59,Clear
2018-04-24,61,61,500,0.0,06:54 AM,08:04 PM,58,Clear
2018-04-24,60,60,600,0.0,06:54 AM,08:04 PM,58,Clear
2018-04-24,65,66,700,0.0,06:54 AM,08:04 PM,62,Clear
2018-04-24,70,72,800,0.0,06:54 AM,08:04 PM,67,Sunny
2018-04-24,78,78,900,0.0,06:54 AM,08:04 PM,72,Sunny
2018-04-24,79,79,1000,0.0,06:54 AM,08:04 PM,75,Sunny
2018-04-24,80,80,1100,0.0,06:54 AM,08:04 PM,78,Sunny
2018-04-24,82,82,1200,0.0,06:54 AM,08:04 PM,81,Sunny
2018-04-24,82,82,1300,0.0,06:54 AM,08:04 PM,82,Sunny
2018-04-24,83,83,1400,0.0,06:54 AM,08:04 PM,83,Sunny
2018-04-24,84,84,1500,0.0,06:54 AM,08:04 PM,84,Sunny
2018-04-24,83,83,1600,0.0,06:54 AM,08:04 PM,82,Sunny
2018-04-24,81,81,1700,0.0,06:54 AM,08:04 PM,80,Sunny
2018-04-24,80,80,1800,0.0,06:54 AM,08:04 PM,78,Sunny
2018-04-24,76,76,1900,0.0,06:54 AM,08:04 PM,75,Sunny
2018-04-24,73,73,2000,0.0,06:54 AM,08:04 PM,72,Clear
2018-04-24,69,69,2100,0.0,06:54 AM,08:04 PM,69,Clear
2018-04-24,68,68,2200,0.0,06:54 AM,08:04 PM,68,Clear
2018-04-24,67,67,2300,0.0,06:54 AM,08:04 PM,67,Clear
2018-04-25,66,66,0,0.0,06:53 AM,08:05 PM,66,Clear
2018-04-25,65,65,100,0.0,06:53 AM,08:05 PM,64,Clear
2018-04-25,63,63,200,0.0,06:53 AM,08:05 PM,63,Clear
2018-04-25,62,62,300,0.0,06:53 AM,08:05 PM,62,Clear
2018-04-25,62,62,400,0.0,06:53 AM,08:05 PM,61,Clear
2018-04-25,62,62,500,0.0,06:53 AM,08:05 PM,61,Clear
2018-04-25,61,61,600,0.0,06:53 AM,08:05 PM,60,Clear
2018-04-25,65,66,700,0.0,06:53 AM,08:05 PM,65,Clear
2018-04-25,69,72,800,0.0,06:53 AM,08:05 PM,69,Sunny
2018-04-25,77,77,900,0.0,06:53 AM,08:05 PM,73,Sunny
2018-04-25,79,79,1000,0.0,06:53 AM,08:05 PM,76,Sunny
2018-04-25,80,80,1100,0.0,06:53 AM,08:05 PM,79,Sunny
2018-04-25,82,82,1200,0.0,06:53 AM,08:05 PM,82,Sunny
2018-04-25,81,81,1300,0.0,06:53 AM,08:05 PM,79,Sunny
2018-04-25,79,79,1400,0.0,06:53 AM,08:05 PM,77,Partly cloudy
2018-04-25,77,77,1500,0.0,06:53 AM,08:05 PM,75,Partly cloudy
2018-04-25,71,72,1600,0.0,06:53 AM,08:05 PM,71,Partly cloudy
2018-04-25,67,68,1700,0.0,06:53 AM,08:05 PM,67,Partly cloudy
2018-04-25,63,63,1800,0.0,06:53 AM,08:05 PM,63,Partly cloudy
2018-04-25,62,62,1900,0.0,06:53 AM,08:05 PM,62,Partly cloudy
2018-04-25,61,61,2000,0.0,06:53 AM,08:05 PM,61,Clear
2018-04-25,60,60,2100,0.0,06:53 AM,08:05 PM,60,Clear
2018-04-25,57,58,2200,0.0,06:53 AM,08:05 PM,58,Clear
2018-04-25,55,56,2300,0.0,06:53 AM,08:05 PM,56,Partly cloudy
2018-04-26,52,54,0,0.0,06:52 AM,08:06 PM,54,Partly cloudy
2018-04-26,52,54,100,0.0,06:52 AM,08:06 PM,53,Partly cloudy
2018-04-26,52,53,200,0.0,06:52 AM,08:06 PM,53,Clear
2018-04-26,52,53,300,0.0,06:52 AM,08:06 PM,53,Clear
2018-04-26,51,52,400,0.0,06:52 AM,08:06 PM,52,Clear
2018-04-26,51,51,500,0.0,06:52 AM,08:06 PM,50,Clear
2018-04-26,50,51,600,0.0,06:52 AM,08:06 PM,49,Clear
2018-04-26,54,54,700,0.0,06:52 AM,08:06 PM,53,Clear
2018-04-26,58,58,800,0.0,06:52 AM,08:06 PM,57,Sunny
2018-04-26,62,62,900,0.0,06:52 AM,08:06 PM,61,Sunny
2018-04-26,67,67,1000,0.0,06:52 AM,08:06 PM,65,Sunny
2018-04-26,71,72,1100,0.0,06:52 AM,08:06 PM,68,Sunny
2018-04-26,76,77,1200,0.0,06:52 AM,08:06 PM,71,Sunny
2018-04-26,78,78,1300,0.0,06:52 AM,08:06 PM,73,Sunny
2018-04-26,79,79,1400,0.0,06:52 AM,08:06 PM,74,Sunny
2018-04-26,80,80,1500,0.0,06:52 AM,08:06 PM,76,Sunny
2018-04-26,78,78,1600,0.0,06:52 AM,08:06 PM,74,Sunny
2018-04-26,77,77,1700,0.0,06:52 AM,08:06 PM,72,Sunny
2018-04-26,72,76,1800,0.0,06:52 AM,08:06 PM,71,Sunny
2018-04-26,68,71,1900,0.0,06:52 AM,08:06 PM,68,Sunny
2018-04-26,65,66,2000,0.0,06:52 AM,08:06 PM,65,Clear
2018-04-26,62,62,2100,0.0,06:52 AM,08:06 PM,62,Clear
2018-04-26,61,61,2200,0.0,06:52 AM,08:06 PM,61,Clear
2018-04-26,61,61,2300,0.0,06:52 AM,08:06 PM,60,Clear
2018-04-27,61,61,0,0.0,06:51 AM,08:06 PM,59,Clear
2018-04-27,60,60,100,0.0,06:51 AM,08:06 PM,58,Clear
2018-04-27,60,59,200,0.0,06:51 AM,08:06 PM,57,Clear
2018-04-27,59,58,300,0.0,06:51 AM,08:06 PM,56,Clear
2018-04-27,59,58,400,0.0,06:51 AM,08:06 PM,57,Clear
2018-04-27,58,58,500,0.0,06:51 AM,08:06 PM,57,Partly cloudy
2018-04-27,57,58,600,0.0,06:51 AM,08:06 PM,57,Partly cloudy
2018-04-27,61,61,700,0.0,06:51 AM,08:06 PM,60,Partly cloudy
2018-04-27,64,64,800,0.0,06:51 AM,08:06 PM,64,Sunny
2018-04-27,67,67,900,0.0,06:51 AM,08:06 PM,67,Sunny
2018-04-27,70,71,1000,0.0,06:51 AM,08:06 PM,70,Sunny
2018-04-27,74,74,1100,0.0,06:51 AM,08:06 PM,72,Sunny
2018-04-27,77,77,1200,0.0,06:51 AM,08:06 PM,75,Sunny
2018-04-27,78,78,1300,0.0,06:51 AM,08:06 PM,76,Sunny
2018-04-27,78,78,1400,0.0,06:51 AM,08:06 PM,77,Partly cloudy
2018-04-27,78,78,1500,0.0,06:51 AM,08:06 PM,77,Partly cloudy
2018-04-27,78,78,1600,0.0,06:51 AM,08:06 PM,76,Partly cloudy
2018-04-27,77,77,1700,0.0,06:51 AM,08:06 PM,74,Sunny
2018-04-27,77,77,1800,0.0,06:51 AM,08:06 PM,73,Sunny
2018-04-27,71,73,1900,0.0,06:51 AM,08:06 PM,70,Sunny
2018-04-27,69,70,2000,0.0,06:51 AM,08:06 PM,68,Clear
2018-04-27,66,66,2100,0.0,06:51 AM,08:06 PM,66,Clear
2018-04-27,66,66,2200,0.0,06:51 AM,08:06 PM,65,Clear
2018-04-27,65,65,2300,0.0,06:51 AM,08:06 PM,65,Clear
2018-04-28,65,65,0,0.0,06:50 AM,08:07 PM,64,Clear
2018-04-28,64,64,100,0.0,06:50 AM,08:07 PM,63,Clear
2018-04-28,63,63,200,0.0,06:50 AM,08:07 PM,62,Clear
2018-04-28,63,63,300,0.0,06:50 AM,08:07 PM,62,Clear
2018-04-28,62,62,400,0.0,06:50 AM,08:07 PM,61,Clear
2018-04-28,61,61,500,0.0,06:50 AM,08:07 PM,60,Clear
2018-04-28,61,61,600,0.0,06:50 AM,08:07 PM,59,Clear
2018-04-28,65,66,700,0.0,06:50 AM,08:07 PM,64,Clear
2018-04-28,69,71,800,0.0,06:50 AM,08:07 PM,68,Sunny
2018-04-28,77,77,900,0.0,06:50 AM,08:07 PM,72,Sunny
2018-04-28,78,78,1000,0.0,06:50 AM,08:07 PM,75,Sunny
2018-04-28,78,78,1100,0.0,06:50 AM,08:07 PM,77,Sunny
2018-04-28,79,79,1200,0.0,06:50 AM,08:07 PM,79,Sunny
2018-04-28,80,80,1300,0.0,06:50 AM,08:07 PM,80,Sunny
2018-04-28,80,80,1400,0.0,06:50 AM,08:07 PM,81,Sunny
2018-04-28,80,80,1500,0.0,06:50 AM,08:07 PM,81,Sunny
2018-04-28,80,80,1600,0.0,06:50 AM,08:07 PM,80,Sunny
2018-04-28,79,79,1700,0.0,06:50 AM,08:07 PM,78,Sunny
2018-04-28,78,78,1800,0.0,06:50 AM,08:07 PM,76,Sunny
2018-04-28,74,74,1900,0.0,06:50 AM,08:07 PM,73,Sunny
2018-04-28,70,71,2000,0.0,06:50 AM,08:07 PM,70,Clear
2018-04-28,67,67,2100,0.0,06:50 AM,08:07 PM,67,Clear
2018-04-28,66,66,2200,0.0,06:50 AM,08:07 PM,66,Clear
2018-04-28,65,65,2300,0.0,06:50 AM,08:07 PM,65,Clear
2018-04-29,63,63,0,0.0,06:49 AM,08:07 PM,63,Clear
2018-04-29,62,62,100,0.0,06:49 AM,08:07 PM,62,Clear
2018-04-29,62,62,200,0.0,06:49 AM,08:07 PM,61,Clear
2018-04-29,61,61,300,0.0,06:49 AM,08:07 PM,60,Clear
2018-04-29,61,61,400,0.0,06:49 AM,08:07 PM,60,Clear
2018-04-29,61,61,500,0.0,06:49 AM,08:07 PM,59,Clear
2018-04-29,61,61,600,0.0,06:49 AM,08:07 PM,58,Clear
2018-04-29,64,66,700,0.0,06:49 AM,08:07 PM,63,Clear
2018-04-29,68,71,800,0.0,06:49 AM,08:07 PM,67,Sunny
2018-04-29,71,76,900,0.0,06:49 AM,08:07 PM,71,Sunny
2018-04-29,77,77,1000,0.0,06:49 AM,08:07 PM,73,Sunny
2018-04-29,78,78,1100,0.0,06:49 AM,08:07 PM,76,Sunny
2018-04-29,78,78,1200,0.0,06:49 AM,08:07 PM,78,Sunny
2018-04-29,79,79,1300,0.0,06:49 AM,08:07 PM,78,Sunny
2018-04-29,79,79,1400,0.0,06:49 AM,08:07 PM,78,Sunny
2018-04-29,79,79,1500,0.0,06:49 AM,08:07 PM,79,Sunny
2018-04-29,79,79,1600,0.0,06:49 AM,08:07 PM,77,Sunny
2018-04-29,78,78,1700,0.0,06:49 AM,08:07 PM,76,Sunny
2018-04-29,77,77,1800,0.0,06:49 AM,08:07 PM,75,Sunny
2018-04-29,74,74,1900,0.0,06:49 AM,08:07 PM,72,Sunny
2018-04-29,70,70,2000,0.0,06:49 AM,08:07 PM,69,Clear
2018-04-29,67,67,2100,0.0,06:49 AM,08:07 PM,67,Clear
2018-04-29,65,65,2200,0.0,06:49 AM,08:07 PM,65,Clear
2018-04-29,64,64,2300,0.0,06:49 AM,08:07 PM,64,Partly cloudy
2018-04-30,63,63,0,0.0,06:48 AM,08:08 PM,63,Partly cloudy
2018-04-30,62,62,100,0.0,06:48 AM,08:08 PM,62,Partly cloudy
2018-04-30,62,62,200,0.0,06:48 AM,08:08 PM,62,Fog
2018-04-30,62,62,300,0.0,06:48 AM,08:08 PM,62,Fog
2018-04-30,62,62,400,0.0,06:48 AM,08:08 PM,62,Fog
